Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return_1,return_5,range_pct,sma_10,sma_20,ema_12,ema_26,macd,macd_signal,rsi_14,volume_change
2021-05-07,4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4016080000,0.0,0.0,0.007373341616968343,0.0123004270915128,0.008599891675073672,4190.9291015625,4172.309545898437,4186.376660194909,4169.377025042786,16.99963515212312,13.766657310025394,60.55921634760522,-0.10971403236532917
2021-05-10,4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,4560700000,0.0,0.0,-0.010435647322188157,-0.0010089013445185868,0.011522277292648963,4191.010107421875,4175.33154296875,4186.692585669731,4170.788369541931,15.904216127799373,14.194169073580191,57.77044184865414,0.13560984840939416
2021-05-11,4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,4870710000,0.0,0.0,-0.00867391280271812,-0.0030158663906587613,0.012164989455519555,4187.548095703125,4175.8570556640625,4181.370664436888,4169.404053105955,11.96661133093221,13.748657525050596,46.88343595065803,0.06797421448461849
2021-05-12,4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,4733070000,0.0,0.0,-0.021449400664502738,-0.025086394920625366,0.019160553897522758,4175.53408203125,4172.776049804687,4163.165952840828,4161.525237250885,1.6407155899432837,11.327069138029135,40.83942554363573,-0.028258713822009507
2021-05-13,4074.989990234375,4131.580078125,4074.989990234375,4112.5,4779540000,0.0,0.0,0.012173141406923493,-0.02121089358434325,0.013760507693768997,4165.637060546875,4169.880053710937,4155.371190865316,4157.893738195264,-2.5225473299478836,8.557145844433732,41.47585107403735,0.009818151854927182
2021-05-14,4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,4008880000,0.0,0.0,0.014917956876899785,-0.013880356906983082,0.01282983419015693,4164.905078125,4169.299047851562,4158.214099602383,4159.075690747929,-0.8615911455462992,6.6733984464377265,48.47281655711409,-0.16124145838302428
2021-05-17,4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,4125050000,0.0,0.0,-0.0025300521932207776,-0.006002281442846424,0.007020884971860399,4161.96806640625,4169.300561523438,4158.9950133654775,4159.387864697156,-0.3928513316786848,5.260148490814444,47.45595571979196,0.02897816846600554
2021-05-18,4165.93994140625,4169.14990234375,4125.990234375,4127.830078125,4398150000,0.0,0.0,-0.008517292959364653,-0.005845239507821565,0.01045577631634357,4158.28505859375,4168.945068359375,4154.200407943866,4157.050250876997,-2.8498429331311854,3.6381502060253186,44.37968103746615,0.06620525811808342
2021-05-19,4098.4501953125,4116.93017578125,4061.409912109375,4115.68017578125,4247450000,0.0,0.0,-0.002943411456817757,0.012955849859381585,0.013489936365460172,4153.094091796875,4166.058081054687,4148.274218380387,4153.985800869905,-5.71158248951815,1.7682036669166248,39.943736018585156,-0.034264406625513
2021-05-20,4121.97021484375,4172.7998046875,4121.97021484375,4159.1201171875,3978880000,0.0,0.0,0.010554741756143349,0.01133619870820679,0.012221236322004142,4148.844091796875,4167.265087890625,4149.942818196866,4154.366120597134,-4.423302400267858,0.5299024534797283,47.74730822338753,-0.0632308797042932
2021-05-21,4168.60986328125,4188.72021484375,4151.72021484375,4155.85986328125,3995250000,0.0,0.0,-0.0007838806801412357,-0.004310225320526495,0.008903091349857676,4141.170068359375,4166.049584960938,4150.853132825233,4154.476768203364,-3.623635378131439,-0.3008051128425052,46.176038122414276,0.00411422309795717
2021-05-24,4170.16015625,4209.52001953125,4170.16015625,4197.0498046875,3684800000,0.0,0.0,0.009911292190138532,0.008108915138807404,0.009377983372341853,4142.03203125,4166.521069335938,4157.960313111736,4157.630326461449,0.329986650286628,-0.1746467602166786,53.27585014864638,-0.07770477441962331
2021-05-25,4205.93994140625,4213.419921875,4182.52001953125,4188.1298828125,4182250000,0.0,0.0,-0.0021252837802967495,0.014608112142758145,0.007377971363915642,4145.635009765625,4166.591552734375,4162.601785373392,4159.889552857823,2.7122325155687577,0.40272909494040865,52.05252464532397,0.1350005427702996
2021-05-26,4191.58984375,4202.60986328125,4184.10986328125,4195.990234375,4420890000,0.0,0.0,0.0018768165702687245,0.01951319227046233,0.004408971176444029,4158.930029296875,4167.2320556640625,4167.738469835178,4162.5636774146515,5.174792420526501,1.357141760057627,49.40636899650103,0.057060194871181746
2021-05-27,4201.93994140625,4213.3798828125,4197.77978515625,4200.8798828125,6406310000,0.0,0.0,0.0011653145418315525,0.010040528873505927,0.0037135309962268415,4167.768017578125,4166.7025390625,4172.837148754766,4165.401914851529,7.435233903236622,2.572760188693426,46.46058826926618,0.44909961568824386
2021-05-28,4210.77001953125,4218.35986328125,4203.56982421875,4204.10986328125,4649250000,0.0,0.0,0.0007688818911402162,0.011610112368395376,0.0035179953767803247,4170.793994140625,4167.849536132812,4177.648335604994,4168.269170290768,9.379165314226157,3.934041213799972,51.92549384551917,-0.27427021171313903
2021-06-01,4216.52001953125,4234.1201171875,4197.58984375,4202.0400390625,5074670000,0.0,0.0,-0.0004923335226864056,0.0011889862182303812,0.008693461532472718,4174.668994140625,4168.318530273437,4181.400905367687,4170.770716125711,10.63018924197604,5.273270819435186,56.696159088855694,0.09150293058020109
2021-06-02,4206.81982421875,4217.3701171875,4198.27001953125,4208.1201171875,5833670000,0.0,0.0,0.0014469348384307246,0.004773069349409909,0.004538867029540868,4182.697998046875,4170.491528320313,4185.511553339966,4173.537338426585,11.97421491338082,6.613459638224313,75.02071558013729,0.14956637574462972
2021-06-03,4191.43017578125,4204.39013671875,4167.93017578125,4192.85009765625,5587970000,0.0,0.0,-0.0036287033416374515,-0.000748366069354689,0.008695746351122987,4190.414990234375,4171.754541015625,4186.640560157855,4174.967913184338,11.672646973517658,7.625297105282982,65.70994873361528,-0.04211756921457677
2021-06-04,4206.0498046875,4233.4501953125,4206.0498046875,4229.89013671875,4139790000,0.0,0.0,0.008834095710505974,0.006905756583267975,0.006477801961602551,4197.4919921875,4173.168041992188,4193.294341167224,4179.036226038738,14.25811512848577,8.95186070992354,62.107868373745646,-0.25916030329439854
2021-06-07,4229.33984375,4232.33984375,4215.66015625,4226.52001953125,4476920000,0.0,0.0,-0.0007967387044511831,0.005330535352020771,0.0039464352287274605,4204.5580078125,4172.864038085938,4198.4059839924585,4182.553544075221,15.852439917237461,10.331976551386324,64.09935913488654,0.0814364979866129
2021-06-08,4233.81005859375,4236.740234375,4208.41015625,4227.259765625,4659620000,0.0,0.0,0.00017502486450582388,0.0060017815937152275,0.006701759460199958,4207.57900390625,4174.805517578125,4202.845027320542,4185.865116041871,16.979911278670443,11.661563496843149,76.23339413989632,0.040809306398148726
2021-06-09,4232.990234375,4237.08984375,4218.740234375,4219.5498046875,4713260000,0.0,0.0,-0.0018238673194856947,0.002716102958496114,0.004348712593607832,4210.72099609375,4178.178002929688,4205.414993069305,4188.36027816377,17.054714905534638,12.740193778581448,78.06228118082544,0.011511668333469283
