Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,return_1,return_5,range_pct,sma_10,sma_20,ema_12,ema_26,macd,macd_signal,rsi_14,volume_change
2021-07-23,971.200376447822,971.200376447822,956.4579462312084,958.1187744140625,9937030,0.0,0.0,-0.007073214746215362,0.011213207739085185,0.015386850367929908,953.4731567382812,956.6275207519532,957.9603142515342,960.9750911728444,-3.0147769213101583,-2.7314148965865255,45.06448671478408,0.24642939883701231
2021-07-26,959.1653356602167,965.0804452589716,942.3753787545852,944.99169921875,12389668,0.0,0.0,-0.013700885052941758,-0.016829243155553453,0.02402673644980936,953.7302368164062,955.9996032714844,955.9651427080289,959.7911362132818,-3.8259935052528817,-2.950330618319797,34.984636422799056,0.24681801302803752
2021-07-27,944.9689777697635,948.1085383406385,929.1345728588083,935.0496826171875,10824523,0.0,0.0,-0.01052074490154975,-0.020939066424549124,0.020291932968441204,952.4061401367187,955.2943328857422,952.7473796171303,957.9584359469044,-5.211056329774124,-3.4024757606106624,35.50061301827908,-0.1263266295755463
2021-07-28,936.414732655119,936.414732655119,917.4179602018662,927.0187377929688,12897848,0.0,0.0,-0.00858878942318897,-0.02696054642466683,0.020492328449023583,949.569140625,954.1465637207032,948.7891270287977,955.6666064540203,-6.877479425222646,-4.097476493533059,35.07801134129727,0.19153961795822316
2021-07-29,934.5946213439024,943.8768809146474,929.7714858789358,934.2533569335938,13765738,0.0,0.0,0.007804177893802944,-0.03180565177847472,0.01509804051655571,948.0789672851563,952.840673828125,946.5528547064587,954.0804398228776,-7.527585116418891,-4.783498218110226,41.87148302374891,0.06728951992611476
2021-07-30,936.4148004933196,940.9421660372899,924.1749545520307,926.0860595703125,11350608,0.0,0.0,-0.008742058353515492,-0.03343292679275556,0.018105457167813168,945.9381408691406,951.4153533935547,943.4041169932054,952.0067820263913,-8.602665033185872,-5.547331581125356,42.476978085611165,-0.17544500701669608
2021-08-02,934.7312372274596,946.1520117827725,928.7478263645152,943.012451171875,10925104,0.0,0.0,0.018277341966918437,-0.0020944607751700595,0.018455944453998802,944.1226440429688,950.1288116455078,943.3438607130007,951.3405352964271,-7.9966745834263975,-6.037200181585564,47.79380700569215,-0.03748733107512836
2021-08-03,950.9751482931742,951.430147484226,939.2358562430207,949.9513549804688,11817299,0.0,0.0,0.007358231378568503,0.01593677067679633,0.012836753352971436,943.6130310058594,948.7080352783203,944.3603982926112,951.2376330508006,-6.877234758189388,-6.205207096906329,47.7242444121548,0.08166466882145929
2021-08-04,952.9772263092809,961.8954756587327,949.6101358514545,957.2316284179688,13169800,0.0,0.0,0.007663838152691227,0.03259145623844706,0.012834239323644553,944.0657775878906,948.2291381835937,946.3405875426662,951.6816327076278,-5.341045164961656,-6.032374710517395,53.3509890439377,0.11445094179304416
2021-08-05,962.0318379378849,980.4598152724985,957.4589790719469,971.109375,21252078,0.0,0.0,0.014497793606096376,0.03944970365145384,0.023685113945637267,944.6823120117188,948.7797027587891,950.1511702284099,953.120724729285,-2.9695545008751196,-5.41981066858894,58.89611628832035,0.6136978541815366
2021-08-06,969.1528622918455,976.8880893431025,945.8562535112904,950.5429077148438,16620987,0.0,0.0,-0.02117832225145211,0.026408828738744727,0.03264643350652548,943.9247253417968,948.698941040039,950.2114375340151,952.929775320808,-2.7183377867928584,-4.879516092229724,46.19520741968651,-0.2179123848500838
2021-08-09,946.8799898333923,950.8841149123823,940.2822912594686,945.128173828125,7494143,0.0,0.0,-0.005696464454967187,0.002243578707386895,0.011217339559323821,943.9383728027344,948.8343048095703,949.4293969638782,952.3518789139425,-2.922481950064366,-4.488109263796653,46.42971693097749,-0.5491156451779909
2021-08-10,947.3349664779623,961.4403616289129,943.5811181110125,950.0877685546875,11919198,0.0,0.0,0.005247536645187845,0.00014360058912865625,0.0187974670435644,945.4421813964843,948.9241607666015,949.5306849009257,952.1841670354792,-2.6534821345534283,-4.121183837948008,49.07568287170305,0.5904684498280857
2021-08-11,954.1373988131746,964.6254274166216,947.9720127090839,963.3969116210938,9184963,0.0,0.0,0.014008330079496423,0.00644074330610489,0.017286140848754964,949.0799987792968,949.3245697021484,951.6639505501823,953.0147407084877,-1.350790158305358,-3.5671051020194784,49.45753362272863,-0.2293975651717507
2021-08-12,966.8550623942889,967.4466034758628,957.8003316249841,960.3029174804688,8137612,0.0,0.0,-0.003211546667114318,-0.01112795097826258,0.010045030245443298,951.6849548339844,949.8819610595704,952.993022385611,953.5546056545603,-0.5615832689493345,-2.9660007354054496,50.786402974992015,-0.11402887523880068
2021-08-13,963.3969420853272,978.2303606065249,959.5975996548036,976.2965087890625,12780901,0.0,0.0,0.016654735727093195,0.02709357027988535,0.01908514553107659,956.7059997558594,951.3220703125,956.5781741399882,955.2391910719308,1.3389830680573596,-2.1050039747128877,61.04337356246108,0.5705960176031986
2021-08-16,977.980105672493,1002.3914951366927,968.3338340297282,988.9686279296875,21935444,0.0,0.0,0.012979785369039876,0.04638572345589087,0.034437554584780886,961.3016174316406,952.7121307373047,961.561320876865,957.7376678762091,3.823653000655895,-0.9192725796391311,68.66148864688743,0.7162674212091933
2021-08-17,986.8529072733435,994.2923038234345,977.297622981309,984.7598266601562,12658169,0.0,0.0,-0.004255748009258875,0.036493531706247806,0.017257691045098257,964.7824645996094,954.1977478027344,965.1303217666022,959.7393092676126,5.391012498989539,0.3427844360866029,70.5274386301125,-0.4229353643354563
2021-08-18,989.1961361505759,995.0202580244994,979.4588769168306,988.5818481445312,10075860,0.0,0.0,0.0038811712063209214,0.02614180741046712,0.01574111555545548,967.9174865722656,955.9916320800781,968.7382489016682,961.8757936288658,6.862455272802322,1.6467186034297467,69.79452889484672,-0.20400335941161796
2021-08-20,975.09076320503,988.2861007519195,972.3607078932538,977.4796142578125,9426282,0.0,0.0,-0.011230465041975557,0.017886748508908035,0.016292301779365193,968.5545104980469,956.6184112548829,970.083074341075,963.031632193973,7.051442147101966,2.7276633121641907,68.33310109384797,-0.06446874013731829
2021-08-23,989.1961455676026,989.1961455676026,970.2221199980743,983.895263671875,9854395,0.0,0.0,0.00656346108960415,0.007783244961346414,0.019284598950824967,971.88974609375,957.9072357177735,972.2080265458134,964.5770863775213,7.630940168292113,3.7083186833897757,65.76596594033155,0.045416952304206504
2021-08-24,985.123805492856,997.3863978639248,980.8239096504693,993.6098022460938,11864472,0.0,0.0,0.009873549485302169,0.004692943926969839,0.01666900646110307,976.7379089355469,960.3381408691406,975.5006074227796,966.7276579233414,8.772949499438141,4.721244846599449,66.48348103097686,0.2039777175564812
2021-08-25,994.3833180171741,1010.1267354530132,991.9717199859176,1002.20947265625,13380559,0.0,0.0,0.008654977427473343,0.01771969725377076,0.01811499089005581,981.9500793457031,963.6961303710938,979.6096636125443,969.3559404961495,10.25372311639478,5.827740500558516,66.81410901424455,0.12778377326862933
2021-08-26,1004.666465019474,1021.4564210623375,1003.301407394536,1014.8814697265625,18589616,0.0,0.0,0.012644060364672693,0.026603383049560225,0.017888802002358966,987.09853515625,968.0892669677735,985.0360953223933,972.7282019206245,12.307893401768752,7.123771080800563,66.51221904485612,0.3893004021730333
2021-08-27,1017.8619111430866,1020.4782919319844,1008.3294342208058,1013.4937744140625,10480636,0.0,0.0,-0.0013673471768815837,0.03684389897337659,0.011987106401519143,992.4176208496094,972.0512878417969,989.4141997980347,975.7478739571754,13.666325840859258,8.432282032812303,77.7644914759191,-0.43621019390610327
2021-08-30,1023.7771290070833,1035.539228921763,1017.7709708130757,1032.9910888671875,14027062,0.0,0.0,0.019237724932644085,0.04989944256067247,0.017200785466767732,998.0870788574218,977.3965393066406,996.1183365779044,979.9881120986578,16.130224479246635,9.97187052209917,84.47000499014901,0.3383788922733315
2021-08-31,1036.016904489164,1039.1337183154053,1020.2507393885751,1027.4854736328125,26485463,0.0,0.0,-0.00532977998911166,0.034093535822756094,0.018377854881068946,1001.9387634277343,981.6201904296875,1000.9440499709672,983.5064351752618,17.43761479570537,11.465019376820411,80.23480491736049,0.888168955124031
2021-09-01,1034.2423608926047,1043.2970916409213,1029.6922485674477,1031.5577392578125,11145486,0.0,0.0,0.003963331579377005,0.029283565364611963,0.013188639429201555,1006.6185546875,985.7005096435547,1005.6538483227895,987.0657910332285,18.588057289560993,12.889626959368528,78.69748160452438,-0.5791847777023946
2021-09-02,1026.052128476792,1050.0767599227504,1026.052128476792,1043.9796142578125,9956770,0.0,0.0,0.012041861087618067,0.028671470904961804,0.02301254844237363,1012.1583312988281,990.0379089355469,1011.5501200051007,991.281629790605,20.268490214495614,14.365399610393945,82.66441940176817,-0.10665447877284129
2021-09-03,1051.0777738490863,1089.753849755498,1047.6652497127798,1086.7962646484375,30664428,0.0,0.0,0.041012918074137206,0.07232653232305619,0.03872722184625226,1023.0899963378906,995.8222534179688,1023.1264499502295,998.3567879282223,24.769662022007196,16.446252092716595,85.66614920292196,2.0797565877287516
2021-09-06,1097.944051619568,1128.4299004209945,1097.4889922462605,1103.67724609375,33641710,0.0,0.0,0.015532793030691217,0.06842862246186399,0.02803438077956511,1035.0681945800782,1003.478970336914,1035.5188801261556,1006.158303347891,29.360576778264658,19.02911702982621,86.04529842599362,0.09709237035173124
2021-09-07,1105.6792381399396,1118.4195769224002,1097.4890117544835,1110.638916015625,17349882,0.0,0.0,0.006307704491067989,0.08092906860163418,0.01884551753598219,1046.7711059570313,1011.754507446289,1047.0758087245356,1013.8976079899453,33.17820073459029,21.85893377077903,88.8827302031876,-0.48427466974776257
2021-09-08,1115.689388852755,1116.599387104017,1095.0545376191697,1106.2933349609375,14301651,0.0,0.0,-0.003912685745135924,0.07244926082072345,0.019474807272167244,1057.1794921875,1019.5647857666015,1056.1861973762898,1020.7417359137226,35.44446146256723,24.57603930913667,86.24261883991898,-0.17569174245680752
2021-09-09,1104.7237261918483,1109.2510915570197,1099.35460328716,1103.67724609375,8963249,0.0,0.0,-0.002364733461292956,0.057182756272858626,0.008966831838643372,1066.0590698242188,1026.5788024902345,1063.4925125635914,1026.885107038169,36.60740552542234,26.982312552393807,90.99785772808137,-0.3732717292569928
2021-09-13,1107.0443192185294,1107.0443192185294,1077.4913349676583,1079.0838623046875,16311160,0.0,0.0,-0.022283130214114655,-0.007096456433115184,0.027387106121439308,1072.6180786132813,1032.5178497314453,1065.8911817545293,1030.7516815023555,35.139500252173775,28.613750092349804,77.65738375553212,0.8197820901773454
2021-09-14,1080.6536720322044,1089.2988378614205,1076.5584984650136,1077.67333984375,8908356,0.0,0.0,-0.0013071481376109029,-0.023561150999566016,0.011822079033943673,1077.0863037109375,1037.5866912841798,1067.7038214605632,1034.2273598980144,33.47646156254882,29.58629238638961,75.66334860380124,-0.45384902116097203
2021-09-15,1077.6960268089388,1090.09504087413,1077.6960268089388,1082.1551513671875,9071075,0.0,0.0,0.0041587848170090425,-0.025646287229536213,0.011457704608739759,1082.553271484375,1042.2460174560547,1069.9271029846593,1037.7775666735088,32.14953631115054,30.098941171341796,75.03568526020996,0.018265884300088686
2021-09-16,1083.6338341939222,1108.750437452325,1077.013388880378,1104.860107421875,13448882,0.0,0.0,0.02098123917444017,-0.001295522167376273,0.02872494749222467,1089.8835083007812,1048.2510314941405,1075.3014113596155,1042.7466437659803,32.55476759363523,30.590106455800484,76.51165015649357,0.48261170809413434
2021-09-17,1112.9595898822733,1117.441461923606,1080.9267035759578,1087.7291259765625,34882133,0.0,0.0,-0.015505113570700502,-0.014449985422488987,0.033569716463062726,1094.2584594726563,1053.2083953857423,1077.2133674545305,1046.0786794852827,31.134687969247807,30.69902275848995,70.01603557844598,1.5936827313973012
2021-09-20,1079.3339306750968,1100.3782281549334,1078.3784384748346,1089.4580078125,11779819,0.0,0.0,0.001589441520548851,0.009613845475972216,0.020193334228890244,1094.5246337890626,1058.8073150634766,1079.0971582788336,1049.2919630650765,29.805195213757088,30.520257249543377,66.8385796647114,-0.6622964828440967
2021-09-21,1094.3039621775245,1099.5820973964808,1084.7486779581968,1094.16748046875,9915736,0.0,0.0,0.004322766570605152,0.01530532492099268,0.01355680890089075,1093.5736572265625,1064.3209259033204,1081.4156693849745,1052.6160754653486,28.799593919625977,30.176124583559897,69.97961290114927,-0.1582437726759639
2021-09-22,1095.6690469817631,1111.139381442334,1091.2326692117995,1105.9068603515625,10995912,0.0,0.0,0.010729052080567403,0.021948524621785648,0.018000351516226552,1093.1004516601563,1069.9357788085938,1085.1835449182959,1056.5635410124755,28.62000390582034,29.864900448011987,71.29831800538518,0.10893553438695824
2021-09-23,1113.5965319131858,1136.1651189116335,1112.7320273834348,1132.9345703125,15748397,0.0,0.0,0.024439408895922332,0.0254099706397537,0.020683534726753987,1095.7645751953125,1076.4720336914063,1092.5298565174041,1062.220654293959,30.309202223445254,29.953760803098643,73.5146347114329,0.4322047138973102
